img_name,question
PMC8442808_FIG1.jpg,What is the location of the large hemorrhagic lesion detected by MRI? 
PMC8448257_FIG1.jpg, Which image window shows the same accentuated linear tract as the T2-weighted sequence? 
PMC8159309_FIG3.jpg, What do the arrows on the scan indicate? 
PMC8426375_Fig6.jpg, Which images show the arterial and venous blood flow measurement? 
PMC8671882_F5.jpg, What is the common finding shown in MRI of patient 1-2 at age 15 years? 
PMC8432429_FIG2.jpg, What does the MRI image (C) show? 
PMC8434722_Fig3.jpg,What does the CT scan of the second patient show? 
PMC8929270_ccr35625-fig-0004.jpg, Which of the following statements about the image is true? 
PMC8424748_F0001.jpg, What did the imaging test show in the right lobe of liver? 
PMC8422694_Fig1.jpg,Which regions of the thigh are represented in the ultrasound images? 
PMC8667250_F5.jpg,What imaging technique was used to visualize Case 4's spine? 
PMC8160922_molecules-26-03040-f008.jpg,What is the difference between figures a and b? 
PMC8677387_fig3.jpg,What is the purpose of the middle image in the schematic diagram? 
PMC8451527_FIG4.jpg, What does the arrow indicate in the PET-CT image? 
PMC8435785_f5.jpg, Which imaging phase was used to capture images D and I? 
PMC8674416_F3.jpg, What did the sagittal MRI scan show? 
PMC8667234_F1.jpg,What is the imaging modality used to capture the image above? 
PMC8675583_FIG2.jpg,In which anatomical section is the kidney visualized in this scan? 
PMC8928077_f0005.jpg, Where was the lesion located? 
PMC8421342_Fig1.jpg, What does the dashed white lines show in the schematic drawing? 
PMC8427251_fig9.jpg, Where was the implant in this image positioned using the LMSF technique?
PMC8670985_F1.jpg,What type of hemorrhage is displayed in the image? 
PMC8442437_Fig4.jpg, Are eosinophilic bodies present in Case 4? 
PMC8428626_FIG2.jpg, What does the image show in the right splenial region of the corpus callosum? 
PMC8679631_fig2.jpg, What does the red outline indicate in the figure? 
PMC8434464_materials-14-05031-f003.jpg,How many examples of cross section are shown? 
PMC8426056_fig1.jpg,What is the potential diagnosis given this scan finding? 
PMC8455221_fig4.jpg, What did the FA disclose in both eyes? 
PMC8677826_F3.jpg, Which view of the tibial LC canal is not shown in the images? 
PMC8665671_FIG4.jpg, What imaging technique was used to assess the patient? 
PMC8429490_F4.jpg, Which organelle is shown in the empty black arrowhead? 
PMC8440093_fig2.jpg, What is the significance of the yellow arrow in the image? 
PMC8452004_pone.0249256.g003.jpg,What is the scale bar in panels B and C of the figure? 
PMC8445036_F4.jpg, Which area is shown in section G of the image? 
PMC8924344_Fig3.jpg,What is the arrowhead in image A indicating? 
PMC8926841_F1.jpg,What is the convention of hippocampal subfield segmentation shown in the image? 
PMC8161190_pharmaceutics-13-00757-f011.jpg, What can be observed in the right brain hemisphere in the image? 
PMC8665951_Fig2.jpg, What is the age and gender of the patient in the images? 
PMC8434795_F1.jpg,In which region is the swelling located in the clinical image? 
PMC8921059_Fig4.jpg, Which ear is depicted in the image? 
PMC8426453_Fig7.jpg,What is point C? 
PMC8431028_ijms-22-09513-f002.jpg, What is indicated by the red arrowheads in the images presented? 
PMC8678078_fig2.jpg, What is the location of the lesion in the patient's spine?
PMC8433954_materials-14-04909-f002.jpg, What is shown in image 'd' of the SEM topography of resin? 
PMC8921012_Fig1.jpg, What is the histology of the lesion in Case 1? 
PMC8434476_materials-14-04946-f006.jpg, Which image shows a higher magnification of the fracture surface? 
PMC8669593_F1.jpg,What did the chest CT scan of the positive SARS-CoV-2 individual show? 
PMC8428646_f1.jpg,What condition was seen in this patient? 
PMC8157390_ijerph-18-05360-f001.jpg,What does the MIP show? 
PMC8926998_os13186-fig-0001.jpg, What is considered in image (D)? 
PMC8439264_j_med-2021-0352_fig_001.jpg," According to the MRI results, what was the condition of the joint space in the coronal plan? "
PMC8428167_FIG1.jpg, What is shown in the radiographs? 
PMC8445036_F4.jpg, Which area is shown in section B of the image? 
PMC8443538_F5.jpg,"What do the images E and F show, respectively? "
PMC8439402_FIG4.jpg, What type of sequence was used to produce the image? 
PMC8666152_f1.jpg, What imaging technique was used to visualize the pelvis? 
PMC8683409_Fig2.jpg, What did the optical coherence tomography show? 
PMC8921990_f1.jpg,Where was the space-occupying lesion found on the computed tomography of the chest? 
PMC8677932_F5.jpg,What part of the heart is affected by the disease in these images? 
PMC8448278_FIG2.jpg,What grade are the tumors in the image? 
PMC8671064_FIG4.jpg,What do the T2-weighted MRI sections demonstrate?
PMC8672862_F4.jpg, What is shown in panel C? 
PMC8449362_fig01.jpg, What is observed in the projections? 
PMC8425327_jbio201900167-fig-0004.jpg, Which structure is visible in the ultrasound image but not in the photoacoustic image? 
PMC8679660_f1.jpg,What does the green dotted line represent in the images? 
PMC8454181_Fig1.jpg, Which of the given views shows the cystic lesion in the axial plane? 
PMC8436513_Fig2.jpg,What do the white arrows in the image represent? 
PMC8435751_F1.jpg, What does the inset map show? 
PMC8422256_FIG4.jpg, What is the condition of the grey line in the image? 
PMC8438206_F1.jpg, Which artery is not represented in the image? 
PMC8160676_jcm-10-02212-f004.jpg,What does Panel C show? 
PMC8678014_F3.jpg,What type of atrophy did the patient III-5 show in their Head MRI? 
PMC8432946_FIG3.jpg, What type of fracture was found in Case #3A-B? 
PMC8450353_F4.jpg," What does the Hematoxylin, eosin, and saffron staining of the postmortem formalin lung sample show? "
PMC8428674_f04.jpg, What does the photograph (a) in the text illustrate? 
PMC8919606_Fig4.jpg,What is visible in the ultrasound-guided puncture biopsy of the left humerus? 
PMC8435624_F4.jpg, Which type of cells are visible in picture B? 
PMC8433074_fig1.jpg,What is the topic of (a)? 
PMC8670260_Fig4.jpg,What does the image depict? 
PMC8433948_materials-14-04986-f006.jpg, What type of material is seen in the SEM photographs? 
PMC8449517_FIG2.jpg, Which arrow points to the thrombus? 
PMC8665916_Fig2.jpg, What was the reason for the patient's visit? 
PMC8454463_FIG2.jpg, What is the lesion's appearance on the axial T1-weighted image? 
PMC8439412_FIG1.jpg, What substance is used to enhance the contrast in the image? 
PMC8421292_Fig2.jpg, What body organ was imaged in the 3D FLASH images? 
PMC8437157_FIG1.jpg, What does the blue arrowhead on the image indicate? 
PMC8447770_Fig3.jpg, In which part of the stomach is the mass lesion located? 
PMC8454463_FIG1.jpg,What anatomical structure is medially deviated in the image? 
PMC8674913_fig5.jpg,What is the magnification level of the micrographs in the first image? 
PMC8683712_f0005.jpg, What was the finding seen in the image? 
PMC8448649_F6.jpg,What is the brown arrow pointing to in the photomicrograph? 
PMC8435398_FIG3.jpg, What is the imaging technique used in this case? 
PMC8439104_F9.jpg,Which box in row (d) shows an enlarged region of interest in subcortical white matter? 
PMC8157402_Fig2.jpg,What is shown in image d? 
PMC8927646_F2.jpg, What did the purple arrow on the CT image indicate at 8 months post right hemicolectomy? 
PMC8449715_fig4.jpg, What is the histological finding in (b)? 
PMC8431574_cancers-13-04437-f001.jpg,What is shown in image A? 
PMC8431771_ijms-22-09618-f010.jpg, Which layer of the retina showed hyper-reflection in P1.hMR transgenic mice? 
PMC8445025_fig4.jpg, What is the scale bar for the images shown in (B-H)? 
PMC8158738_molecules-26-03011-f006.jpg, What does the red arrow indicate in the histological examination of the hippocampus? 
PMC8678481_F2.jpg,What is the root surface highlighted in? 
PMC8666152_f1.jpg, Were the images taken in a sagittal or coronal plane? 
PMC8433692_polymers-13-03007-f005.jpg,What are the arrow heads pointing to in the image of the CopiOs surface? 
PMC8428818_f05.jpg, What imaging technique was used to obtain the image? 
PMC8919259_F1.jpg, What did Twin B chest X-ray show? 
PMC8418272_FIG4.jpg,Which part of the body is shown in image 4B? 
PMC8428371_cancers-13-04273-f007.jpg, What medical condition is the patient in the image suffering from? 
PMC8455221_fig7.jpg, Did the imaging show any fluid in the patient's eyes? 
PMC8683139_FIG2.jpg, What is the red arrow pointing towards in image A? 
PMC8448256_FIG1.jpg, What is the method used for imaging the bladder mass shown in panel A? 
PMC8924534_fig0003.jpg, What part of the body is shown in the third image? 
PMC8444363_Fig1.jpg,Which patient has multiple tumors in the CT scan picture (b)? 
PMC8677961_F1.jpg,What anatomical structure is associated with the red arrow in image C? 
PMC8445036_F6.jpg, What is shown in section G? 
PMC8669758_F1.jpg, What does the dashed line indicate in the image? 
PMC8429530_Fig1.jpg,What is the location of the nodule in the first image? 
PMC8433470_Fig2.jpg, What do the blue arrow(s) in the image indicate? 
PMC8419459_f14.jpg, What does red fluorescence represent in the image? 
PMC8669333_F7.jpg,Which image corresponds to the ground truth used for testing? 
PMC8668145_FIG3.jpg, Which heart chamber is located closest to the pericardial effusion in the image? 
PMC8440951_fig0002.jpg, What is visible in the ultrasound that appears to be corticalized and protruding into the perirenal fat? 
PMC8918117_FIG2.jpg, Which segments of the internal carotid artery are outlined by curvilinear enhancement in this case? 
PMC8425193_F1.jpg,What is shown in image F? 
PMC8923258_FIG4.jpg, What imaging technique was used in the case? 
PMC8159341_FIG1.jpg, Is the mammogram showing any abnormality in the right breast? 
PMC8924611_f8.jpg, What does the column A-E correspond to? 
PMC8450375_F2.jpg," Corresponding to areas with blocked fluorescence on FFA, what was observed on the OCT? "
PMC8423280_pone.0256630.g001.jpg,What is the medical condition featured in the X-ray plate (b)? 
PMC8426229_Fig5.jpg, What is the lesion in the anterior transition zone shown in the breast MRI sequence? 
PMC8429456_Fig7.jpg, What is shown in frame (c)? 
PMC8424905_Fig1.jpg, What is visible in the mediastinum on the CT scan? 
PMC8448886_Fig2.jpg, What does the graph demonstrate? 
PMC8443433_ccr34833-fig-0001.jpg,What is the yellow arrow pointing towards on the transesophageal echocardiogram? 
PMC8440973_F1.jpg,What imaging method was used to visualize these hematomas? 
PMC8675583_FIG2.jpg,What organ is shown in this image? 
PMC8678013_F4.jpg, Is there any indication of pathological changes in the tibial tuberosity? 
PMC8427561_fig3.jpg, What is the difference between images B1 and B2? 
PMC8674031_Fig2.jpg,How many X-ray images are shown in the article? 
PMC8432946_FIG2.jpg, What type of surgery was performed on Case #2A-B? 
PMC8428511_fig3.jpg, What is the medical imaging technique used to acquire the image shown in Case 3? 
PMC8434702_Fig4.jpg, Which view was shown on the upper part of the image in Figure b? 
PMC8668043_FIG2.jpg,Which x-ray image was taken before percutaneous drainage on day 38? 
PMC8683463_F1.jpg, What is the arrow pointing to in the image obtained from the transthoracic echocardiography? 
PMC8435209_FIG5.jpg, In what plane is the image shown?
PMC8675507_Fig3.jpg,What plane of MIP projection is shown in image B? 
PMC8433046_FIG5.jpg, What does arrow indicate in the aortogram view? 
PMC8670713_pgen.1009948.g001.jpg, What is shown in panel A of Figure HFSCs are maintained upon PRC2 loss? 
PMC8417288_Fig2.jpg, What is the region in blue pixels in the OCTA image indicative of? 
PMC8665441_JDS-22-308-g004.tif.jpg, What type of cut was used to show the movement of the tooth? 
PMC8424617_Fig1.jpg,What is shown in Panel C? 
PMC8452571_Fig1.jpg, What region of the body is marked in the fat map images and magnetic resonance magnitude image? 
PMC8449572_F3.jpg, What was the abnormal finding in the imaging? 
PMC8426446_Fig1.jpg, What did the third PET/CT scan show? 
PMC8445149_FIG1.jpg,What type of CT was performed in Case 2? 
PMC8452445_fig1.jpg, Which hand is grasping the upper left 10-0 polypropylene thread passed under the haptic? 
PMC8666154_f1.jpg, What kind of tumor was it? 
PMC8452547_Fig3.jpg, What imaging modality was used in the initial evaluation? 
PMC8677981_F1.jpg, What was observed in the color fundus? 
PMC8668328_fig3.jpg,What does the image of (g) show? 
PMC8449456_Fig1.jpg,What is the common symptom seen in the X-ray of an eight-year old KBD boy? 
PMC8433208_Fig2.jpg, What kind of image is shown in h? 
PMC8453871_jfo14748-fig-0002.jpg, What do the rounded edges observed in the BSE images of the radicular residue indicate? 
PMC8930008_fg002.jpg, What type of imaging modality was used in this case? 
PMC8665441_JDS-22-308-g003.tif.jpg, Which type of bone is shown in the Para-axial cut of the CT scan? 
PMC8435209_FIG4.jpg, What type of medical imaging is this? 
PMC8428731_F1.jpg, What imaging modality was used to obtain the image shown? 
PMC8675596_FIG3.jpg,What medical imaging was performed on admission to assess the patient's chest? 
PMC8415943_F4.jpg, Which sinus was clearly visualized on the MRV? 
PMC8158073_FIG2.jpg,Which side of the patient¡¯s body is the X-ray image taken? 
PMC8669669_Fig1.jpg, What is the purpose of the image in panel E? 
PMC8672102_fig4.jpg, What does the quantification of sensor expression in the cortex in Panel (D) indicate? 
PMC8432509_materials-14-04803-f001.jpg, What technique was used to capture the images? 
